,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10855,10855,2013-09-22,2013,3,False,Washington Redskins,20.0,27.0,Detroit Lions,DET,"(-1.0, 0)","(49.5, 0)",FedEx Field,False,72.0,"(8.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10867,10867,2013-09-29,2013,4,False,Oakland Raiders,14.0,24.0,Washington Redskins,WAS,"(-4.0, 0)","(46.0, 0)",Oakland Coliseum,False,77.0,"(5.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10890,10890,2013-10-13,2013,6,False,Dallas Cowboys,31.0,16.0,Washington Redskins,DAL,"(-5.5, 0)","(51.5, 0)",Cowboys Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10914,10914,2013-10-20,2013,7,False,Washington Redskins,45.0,41.0,Chicago Bears,CHI,"(-1.0, 0)","(48.0, 0)",FedEx Field,False,62.0,"(8.0, 0)","(39.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10919,10919,2013-10-27,2013,8,False,Denver Broncos,45.0,21.0,Washington Redskins,DEN,"(-11.0, 0)","(58.0, 0)",Sports Authority Field at Mile High,False,69.0,"(8.0, 0)","(14.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10940,10940,2013-11-03,2013,9,False,Washington Redskins,30.0,24.0,San Diego Chargers,PICK,"(0.0, 0)","(48.5, 0)",FedEx Field,False,57.0,"(20.0, 0)","(41.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10942,10942,2013-11-07,2013,10,False,Minnesota Vikings,34.0,27.0,Washington Redskins,WAS,"(-1.0, 0)","(48.0, 0)",Mall of America Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10966,10966,2013-11-17,2013,11,False,Philadelphia Eagles,24.0,16.0,Washington Redskins,PHI,"(-4.0, 0)","(54.0, 0)",Lincoln Financial Field,False,67.0,"(7.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10984,10984,2013-11-25,2013,12,False,Washington Redskins,6.0,27.0,San Francisco 49ers,SF,"(-5.0, 0)","(47.0, 0)",FedEx Field,False,35.0,"(8.0, 0)","(37.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10999,10999,2013-12-01,2013,13,False,Washington Redskins,17.0,24.0,New York Giants,WAS,"(-1.0, 0)","(44.5, 0)",FedEx Field,False,43.0,"(3.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11015,11015,2013-12-08,2013,14,False,Washington Redskins,10.0,45.0,Kansas City Chiefs,KC,"(-3.0, 0)","(44.5, 0)",FedEx Field,False,30.0,"(5.0, 0)","(79.0, 0)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
11018,11018,2013-12-15,2013,15,False,Atlanta Falcons,27.0,26.0,Washington Redskins,ATL,"(-5.5, 0)","(49.0, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11047,11047,2013-12-22,2013,16,False,Washington Redskins,23.0,24.0,Dallas Cowboys,DAL,"(-2.5, 0)","(52.0, 0)",FedEx Field,False,65.0,"(9.0, 0)","(92.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11059,11059,2013-12-29,2013,17,False,New York Giants,20.0,6.0,Washington Redskins,NYG,"(-3.5, 0)","(44.5, 0)",MetLife Stadium,False,42.0,"(5.0, 0)","(100.0, 0)","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11082,11082,2014-09-07,2014,1,False,Houston Texans,17.0,6.0,Washington Redskins,HOU,"(-3.0, 0)","(44.5, 0)",Reliant Stadium,False,82.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
11106,11106,2014-09-14,2014,2,False,Washington Redskins,41.0,10.0,Jacksonville Jaguars,WAS,"(-5.0, 0)","(43.0, 0)",FedEx Field,False,67.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11120,11120,2014-09-21,2014,3,False,Philadelphia Eagles,37.0,34.0,Washington Redskins,PHI,"(-4.0, 0)","(50.0, 0)",Lincoln Financial Field,False,76.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11124,11124,2014-09-25,2014,4,False,Washington Redskins,14.0,45.0,New York Giants,WAS,"(-3.0, 0)","(44.5, 0)",FedEx Field,False,63.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11151,11151,2014-10-06,2014,5,False,Washington Redskins,17.0,27.0,Seattle Seahawks,SEA,"(-7.0, 0)","(46.0, 0)",FedEx Field,False,63.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11153,11153,2014-10-12,2014,6,False,Arizona Cardinals,30.0,20.0,Washington Redskins,ARI,"(-5.0, 0)","(46.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11180,11180,2014-10-19,2014,7,False,Washington Redskins,19.0,17.0,Tennessee Titans,WAS,"(-6.0, 0)","(46.5, 0)",FedEx Field,False,57.0,"(16.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11196,11196,2014-10-27,2014,8,False,Dallas Cowboys,17.0,20.0,Washington Redskins,DAL,"(-9.5, 0)","(49.0, 0)",Cowboys Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11204,11204,2014-11-02,2014,9,False,Minnesota Vikings,29.0,26.0,Washington Redskins,WAS,"(-1.0, 0)","(44.0, 0)",TCF Bank Stadium,False,54.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11235,11235,2014-11-16,2014,11,False,Washington Redskins,7.0,27.0,Tampa Bay Buccaneers,WAS,"(-6.5, 0)","(46.0, 0)",FedEx Field,False,46.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11248,11248,2014-11-23,2014,12,False,San Francisco 49ers,17.0,13.0,Washington Redskins,SF,"(-9.0, 0)","(44.0, 0)",Levi's Stadium,False,63.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11260,11260,2014-11-30,2014,13,False,Indianapolis Colts,49.0,27.0,Washington Redskins,IND,"(-7.5, 0)","(49.0, 0)",Lucas Oil Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11282,11282,2014-12-07,2014,14,False,Washington Redskins,0.0,24.0,St. Louis Rams,LAR,"(-2.5, 0)","(44.5, 0)",FedEx Field,False,46.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11294,11294,2014-12-14,2014,15,False,New York Giants,24.0,13.0,Washington Redskins,NYG,"(-7.0, 0)","(46.5, 0)",MetLife Stadium,False,43.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11302,11302,2014-12-20,2014,16,False,Washington Redskins,27.0,24.0,Philadelphia Eagles,PHI,"(-7.0, 0)","(51.0, 0)",FedEx Field,False,35.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11331,11331,2014-12-28,2014,17,False,Washington Redskins,17.0,44.0,Dallas Cowboys,DAL,"(-6.0, 0)","(47.5, 0)",FedEx Field,False,57.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11356,11356,2015-09-13,2015,1,False,Washington Redskins,10.0,17.0,Miami Dolphins,MIA,"(-4.0, 0)","(45.5, 0)",FedEx Field,False,71.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11373,11373,2015-09-20,2015,2,False,Washington Redskins,24.0,10.0,St. Louis Rams,LAR,"(-3.0, 0)","(41.0, 0)",FedEx Field,False,75.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11375,11375,2015-09-24,2015,3,False,New York Giants,32.0,21.0,Washington Redskins,NYG,"(-3.0, 0)","(45.0, 0)",MetLife Stadium,False,66.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11404,11404,2015-10-04,2015,4,False,Washington Redskins,23.0,20.0,Philadelphia Eagles,PHI,"(-3.0, 0)","(45.5, 0)",FedEx Field,False,59.0,"(13.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11407,11407,2015-10-11,2015,5,False,Atlanta Falcons,25.0,19.0,Washington Redskins,ATL,"(-7.0, 0)","(48.5, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11428,11428,2015-10-18,2015,6,False,New York Jets,34.0,20.0,Washington Redskins,NYJ,"(-7.5, 0)","(40.0, 0)",MetLife Stadium,False,48.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11446,11446,2015-10-25,2015,7,False,Washington Redskins,31.0,30.0,Tampa Bay Buccaneers,WAS,"(-3.0, 0)","(41.5, 0)",FedEx Field,False,70.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11468,11468,2015-11-08,2015,9,False,New England Patriots,27.0,10.0,Washington Redskins,NE,"(-13.5, 0)","(51.5, 0)",Gillette Stadium,False,54.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11487,11487,2015-11-15,2015,10,False,Washington Redskins,47.0,14.0,New Orleans Saints,NO,"(-1.0, 0)","(52.0, 0)",FedEx Field,False,62.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11493,11493,2015-11-22,2015,11,False,Carolina Panthers,44.0,16.0,Washington Redskins,CAR,"(-7.0, 0)","(44.5, 0)",Bank of America Stadium,False,52.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11517,11517,2015-11-29,2015,12,False,Washington Redskins,20.0,14.0,New York Giants,NYG,"(-1.5, 0)","(48.0, 0)",FedEx Field,False,46.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11534,11534,2015-12-07,2015,13,False,Washington Redskins,16.0,19.0,Dallas Cowboys,WAS,"(-2.0, 0)","(43.5, 0)",FedEx Field,False,44.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11538,11538,2015-12-13,2015,14,False,Chicago Bears,21.0,24.0,Washington Redskins,CHI,"(-4.0, 0)","(43.5, 0)",Soldier Field,False,58.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11565,11565,2015-12-20,2015,15,False,Washington Redskins,35.0,25.0,Buffalo Bills,BUF,"(-2.0, 0)","(46.0, 0)",FedEx Field,False,45.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11568,11568,2015-12-26,2015,16,False,Philadelphia Eagles,24.0,38.0,Washington Redskins,PHI,"(-3.5, 0)","(48.5, 0)",Lincoln Financial Field,False,50.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11590,11590,2016-01-03,2015,17,False,Dallas Cowboys,23.0,34.0,Washington Redskins,DAL,"(-3.0, 0)","(41.0, 0)",Cowboys Stadium,False,54.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11602,11602,2016-01-10,2015,Wildcard,True,Washington Redskins,18.0,35.0,Green Bay Packers,WAS,"(-1.0, 0)","(46.0, 0)",FedEx Field,False,61.0,"(14.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11625,11625,2016-09-12,2016,1,False,Washington Redskins,16.0,38.0,Pittsburgh Steelers,PIT,"(-2.5, 0)","(49.0, 0)",FedEx Field,False,76.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11640,11640,2016-09-18,2016,2,False,Washington Redskins,23.0,27.0,Dallas Cowboys,WAS,"(-3.0, 0)","(47.0, 0)",FedEx Field,False,84.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11652,11652,2016-09-25,2016,3,False,New York Giants,27.0,29.0,Washington Redskins,NYG,"(-3.5, 0)","(47.0, 0)",MetLife Stadium,False,67.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11671,11671,2016-10-02,2016,4,False,Washington Redskins,31.0,20.0,Cleveland Browns,WAS,"(-7.5, 0)","(47.5, 0)",FedEx Field,False,70.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11674,11674,2016-10-09,2016,5,False,Baltimore Ravens,10.0,16.0,Washington Redskins,BAL,"(-4.0, 0)","(44.5, 0)",M&T Bank Stadium,False,61.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11700,11700,2016-10-16,2016,6,False,Washington Redskins,27.0,20.0,Philadelphia Eagles,PHI,"(-3.0, 0)","(45.0, 0)",FedEx Field,False,69.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11706,11706,2016-10-23,2016,7,False,Detroit Lions,20.0,17.0,Washington Redskins,WAS,"(-1.0, 0)","(50.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11721,11721,2016-10-30,2016,8,False,Cincinnati Bengals,27.0,27.0,Washington Redskins,CIN,"(-3.0, 0)","(49.0, 0)",Wembley Stadium,True,52.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11755,11755,2016-11-13,2016,10,False,Washington Redskins,26.0,20.0,Minnesota Vikings,WAS,"(-2.5, 0)","(41.5, 0)",FedEx Field,False,55.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11769,11769,2016-11-20,2016,11,False,Washington Redskins,42.0,24.0,Green Bay Packers,WAS,"(-3.0, 0)","(48.5, 0)",FedEx Field,False,38.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11771,11771,2016-11-24,2016,12,False,Dallas Cowboys,31.0,26.0,Washington Redskins,DAL,"(-6.0, 0)","(53.5, 0)",Cowboys Stadium,False,69.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11788,11788,2016-12-04,2016,13,False,Arizona Cardinals,31.0,23.0,Washington Redskins,ARI,"(-2.5, 0)","(48.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11813,11813,2016-12-11,2016,14,False,Philadelphia Eagles,22.0,27.0,Washington Redskins,WAS,"(-2.5, 0)","(48.5, 0)",Lincoln Financial Field,False,33.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11833,11833,2016-12-19,2016,15,False,Washington Redskins,15.0,26.0,Carolina Panthers,WAS,"(-7.0, 0)","(50.5, 0)",FedEx Field,False,30.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11837,11837,2016-12-24,2016,16,False,Chicago Bears,21.0,41.0,Washington Redskins,WAS,"(-3.0, 0)","(49.0, 0)",Soldier Field,False,35.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11865,11865,2017-01-01,2016,17,False,Washington Redskins,10.0,19.0,New York Giants,WAS,"(-9.0, 0)","(47.5, 0)",FedEx Field,False,52.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11889,11889,2017-09-10,2017,1,False,Washington Redskins,17.0,30.0,Philadelphia Eagles,PHI,"(-1.0, 0)","(47.5, 0)",FedEx Field,False,68.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11901,11901,2017-09-17,2017,2,False,Los Angeles Rams,20.0,27.0,Washington Redskins,LAR,"(-2.5, 0)","(46.0, 0)",Los Angeles Memorial Coliseum,False,74.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11922,11922,2017-09-24,2017,3,False,Washington Redskins,27.0,10.0,Oakland Raiders,LVR,"(-3.0, 0)","(53.5, 0)",FedEx Field,False,77.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11939,11939,2017-10-02,2017,4,False,Kansas City Chiefs,29.0,20.0,Washington Redskins,KC,"(-7.0, 0)","(49.5, 0)",Arrowhead Stadium,False,77.0,"(13.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11966,11966,2017-10-15,2017,6,False,Washington Redskins,26.0,24.0,San Francisco 49ers,WAS,"(-12.0, 0)","(46.0, 0)",FedEx Field,False,71.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11982,11982,2017-10-23,2017,7,False,Philadelphia Eagles,34.0,24.0,Washington Redskins,PHI,"(-4.5, 0)","(49.0, 0)",Lincoln Financial Field,False,67.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11994,11994,2017-10-29,2017,8,False,Washington Redskins,19.0,33.0,Dallas Cowboys,DAL,"(-2.0, 0)","(50.0, 0)",FedEx Field,False,49.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12006,12006,2017-11-05,2017,9,False,Seattle Seahawks,14.0,17.0,Washington Redskins,SEA,"(-8.0, 0)","(44.5, 0)",CenturyLink Field,False,36.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12021,12021,2017-11-12,2017,10,False,Washington Redskins,30.0,38.0,Minnesota Vikings,MIN,"(-1.0, 0)","(43.0, 0)",FedEx Field,False,44.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12033,12033,2017-11-19,2017,11,False,New Orleans Saints,34.0,31.0,Washington Redskins,NO,"(-7.5, 0)","(52.5, 0)",Mercedes-Benz Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12039,12039,2017-11-23,2017,12,False,Washington Redskins,20.0,10.0,New York Giants,WAS,"(-7.5, 0)","(45.0, 0)",FedEx Field,False,33.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12053,12053,2017-11-30,2017,13,False,Dallas Cowboys,38.0,14.0,Washington Redskins,WAS,"(-2.0, 0)","(47.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12079,12079,2017-12-10,2017,14,False,Los Angeles Chargers,30.0,13.0,Washington Redskins,LAC,"(-6.0, 0)","(46.5, 0)",StubHub Center,False,81.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12099,12099,2017-12-17,2017,15,False,Washington Redskins,20.0,15.0,Arizona Cardinals,WAS,"(-4.0, 0)","(40.0, 0)",FedEx Field,False,50.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12114,12114,2017-12-24,2017,16,False,Washington Redskins,27.0,11.0,Denver Broncos,WAS,"(-3.0, 0)","(39.5, 0)",FedEx Field,False,43.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12127,12127,2017-12-31,2017,17,False,New York Giants,18.0,10.0,Washington Redskins,WAS,"(-4.5, 0)","(41.0, 0)",MetLife Stadium,False,16.0,"(16.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12145,12145,2018-09-09,2018,1,False,Arizona Cardinals,6.0,24.0,Washington Redskins,ARI,"(-2.0, 0)","(43.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12174,12174,2018-09-16,2018,2,False,Washington Redskins,9.0,21.0,Indianapolis Colts,WAS,"(-6.0, 0)","(48.0, 0)",FedEx Field,False,71.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12190,12190,2018-09-23,2018,3,False,Washington Redskins,31.0,17.0,Green Bay Packers,GB,"(-2.5, 0)","(45.5, 0)",FedEx Field,False,62.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12221,12221,2018-10-08,2018,5,False,New Orleans Saints,43.0,19.0,Washington Redskins,NO,"(-5.5, 0)","(51.5, 0)",Mercedes-Benz Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12235,12235,2018-10-14,2018,6,False,Washington Redskins,23.0,17.0,Carolina Panthers,CAR,"(-1.0, 0)","(44.5, 0)",FedEx Field,False,52.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12249,12249,2018-10-21,2018,7,False,Washington Redskins,20.0,17.0,Dallas Cowboys,DAL,"(-1.0, 0)","(40.5, 0)",FedEx Field,False,52.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12261,12261,2018-10-28,2018,8,False,New York Giants,13.0,20.0,Washington Redskins,WAS,"(-1.0, 0)","(44.0, 0)",MetLife Stadium,False,51.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12276,12276,2018-11-04,2018,9,False,Washington Redskins,14.0,38.0,Atlanta Falcons,WAS,"(-1.5, 0)","(46.5, 0)",FedEx Field,False,55.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12289,12289,2018-11-11,2018,10,False,Tampa Bay Buccaneers,3.0,16.0,Washington Redskins,TB,"(-3.5, 0)","(51.0, 0)",Raymond James Stadium,False,82.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12303,12303,2018-11-18,2018,11,False,Washington Redskins,21.0,23.0,Houston Texans,HOU,"(-3.0, 0)","(40.5, 0)",FedEx Field,False,48.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12305,12305,2018-11-22,2018,12,False,Dallas Cowboys,31.0,23.0,Washington Redskins,DAL,"(-7.0, 0)","(40.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12335,12335,2018-12-03,2018,13,False,Philadelphia Eagles,28.0,13.0,Washington Redskins,PHI,"(-5.5, 0)","(45.0, 0)",Lincoln Financial Field,False,36.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12350,12350,2018-12-09,2018,14,False,Washington Redskins,16.0,40.0,New York Giants,NYG,"(-3.0, 0)","(40.5, 0)",FedEx Field,False,33.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12361,12361,2018-12-16,2018,15,False,Jacksonville Jaguars,13.0,16.0,Washington Redskins,JAX,"(-7.5, 0)","(36.5, 0)",TIAA Bank Field,False,64.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12369,12369,2018-12-22,2018,16,False,Tennessee Titans,25.0,16.0,Washington Redskins,TEN,"(-11.5, 0)","(37.5, 0)",Nissan Stadium,False,51.0,"(9.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12399,12399,2018-12-30,2018,17,False,Washington Redskins,0.0,24.0,Philadelphia Eagles,PHI,"(-6.0, 0)","(42.5, 0)",FedEx Field,False,46.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12422,12422,2019-09-08,2019,1,False,Philadelphia Eagles,32.0,27.0,Washington Redskins,PHI,"(-10.0, 0)","(44.5, 0)",Lincoln Financial Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12441,12441,2019-09-15,2019,2,False,Washington Redskins,21.0,31.0,Dallas Cowboys,DAL,"(-6.0, 0)","(46.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12458,12458,2019-09-23,2019,3,False,Washington Redskins,15.0,31.0,Chicago Bears,CHI,"(-5.0, 0)","(41.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12472,12472,2019-09-29,2019,4,False,New York Giants,24.0,3.0,Washington Redskins,NYG,"(-3.0, 0)","(48.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12487,12487,2019-10-06,2019,5,False,Washington Redskins,7.0,33.0,New England Patriots,NE,"(-16.5, 0)","(41.5, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12498,12498,2019-10-13,2019,6,False,Miami Dolphins,16.0,17.0,Washington Redskins,WAS,"(-5.5, 0)","(42.5, 0)",Hard Rock Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12515,12515,2019-10-20,2019,7,False,Washington Redskins,0.0,9.0,San Francisco 49ers,SF,"(-10.0, 0)","(39.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12517,12517,2019-10-24,2019,8,False,Minnesota Vikings,19.0,9.0,Washington Redskins,MIN,"(-16.5, 0)","(42.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12534,12534,2019-11-03,2019,9,False,Buffalo Bills,24.0,9.0,Washington Redskins,BUF,"(-10.5, 0)","(37.0, 0)",New Era Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12571,12571,2019-11-17,2019,11,False,Washington Redskins,17.0,34.0,New York Jets,WAS,"(-2.0, 0)","(37.5, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12585,12585,2019-11-24,2019,12,False,Washington Redskins,19.0,16.0,Detroit Lions,DET,"(-4.0, 0)","(40.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12592,12592,2019-12-01,2019,13,False,Carolina Panthers,21.0,29.0,Washington Redskins,CAR,"(-10.5, 0)","(38.5, 0)",Bank of America Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
