,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12412,12412,2019-09-08,2019,1,False,Arizona Cardinals,27.0,27.0,Detroit Lions,DET,"(-3.0, 0)","(45.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12432,12432,2019-09-15,2019,2,False,Detroit Lions,13.0,10.0,Los Angeles Chargers,LAC,"(-1.0, 0)","(46.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12454,12454,2019-09-22,2019,3,False,Philadelphia Eagles,24.0,27.0,Detroit Lions,PHI,"(-4.0, 0)","(45.0, 0)",Lincoln Financial Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12466,12466,2019-09-29,2019,4,False,Detroit Lions,30.0,34.0,Kansas City Chiefs,KC,"(-7.0, 0)","(54.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12502,12502,2019-10-14,2019,6,False,Green Bay Packers,23.0,22.0,Detroit Lions,GB,"(-3.5, 0)","(47.0, 0)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12509,12509,2019-10-20,2019,7,False,Detroit Lions,30.0,42.0,Minnesota Vikings,MIN,"(-2.5, 0)","(43.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12521,12521,2019-10-27,2019,8,False,Detroit Lions,31.0,26.0,New York Giants,DET,"(-6.5, 0)","(49.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12541,12541,2019-11-03,2019,9,False,Oakland Raiders,31.0,24.0,Detroit Lions,LVR,"(-2.5, 0)","(51.0, 0)",Oakland Coliseum,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12547,12547,2019-11-10,2019,10,False,Chicago Bears,20.0,13.0,Detroit Lions,CHI,"(-6.0, 0)","(38.0, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12562,12562,2019-11-17,2019,11,False,Detroit Lions,27.0,35.0,Dallas Cowboys,DAL,"(-7.0, 0)","(46.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12585,12585,2019-11-24,2019,12,False,Washington Redskins,19.0,16.0,Detroit Lions,DET,"(-4.0, 0)","(40.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12589,12589,2019-11-28,2019,13,False,Detroit Lions,20.0,24.0,Chicago Bears,CHI,"(-5.5, 0)","(37.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12612,12612,2019-12-08,2019,14,False,Minnesota Vikings,20.0,7.0,Detroit Lions,MIN,"(-11.5, 0)","(44.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12624,12624,2019-12-15,2019,15,False,Detroit Lions,17.0,38.0,Tampa Bay Buccaneers,TB,"(-6.0, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12641,12641,2019-12-22,2019,16,False,Denver Broncos,27.0,17.0,Detroit Lions,DEN,"(-7.5, 0)","(40.0, 0)",Sports Authority Field at Mile High,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12657,12657,2019-12-29,2019,17,False,Detroit Lions,20.0,23.0,Green Bay Packers,GB,"(-13.0, 0)","(44.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12684,12684,2020-09-13,2020,1,False,Detroit Lions,23.0,27.0,Chicago Bears,DET,"(-2.5, 0)","(42.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12698,12698,2020-09-20,2020,2,False,Green Bay Packers,42.0,21.0,Detroit Lions,GB,"(-6.0, 0)","(50.0, 0)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12711,12711,2020-09-27,2020,3,False,Arizona Cardinals,23.0,26.0,Detroit Lions,ARI,"(-5.5, 0)","(55.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12731,12731,2020-10-04,2020,4,False,Detroit Lions,29.0,35.0,New Orleans Saints,NO,"(-3.0, 0)","(54.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12757,12757,2020-10-18,2020,6,False,Jacksonville Jaguars,16.0,34.0,Detroit Lions,DET,"(-3.0, 0)","(54.5, 0)",TIAA Bank Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12771,12771,2020-10-25,2020,7,False,Atlanta Falcons,22.0,23.0,Detroit Lions,ATL,"(-2.0, 0)","(55.0, 0)",Mercedes-Benz Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12790,12790,2020-11-01,2020,8,False,Detroit Lions,21.0,41.0,Indianapolis Colts,IND,"(-3.0, 0)","(49.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12806,12806,2020-11-08,2020,9,False,Minnesota Vikings,34.0,20.0,Detroit Lions,MIN,"(-4.0, 0)","(52.0, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12815,12815,2020-11-15,2020,10,False,Detroit Lions,30.0,27.0,Washington Football Team,DET,"(-3.0, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12827,12827,2020-11-22,2020,11,False,Carolina Panthers,20.0,0.0,Detroit Lions,DET,"(-1.5, 0)","(46.5, 0)",Bank of America Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12840,12840,2020-11-26,2020,12,False,Detroit Lions,25.0,41.0,Houston Texans,HOU,"(-3.0, 0)","(51.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12857,12857,2020-12-06,2020,13,False,Chicago Bears,30.0,34.0,Detroit Lions,CHI,"(-3.0, 0)","(44.0, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12875,12875,2020-12-13,2020,14,False,Detroit Lions,24.0,31.0,Green Bay Packers,GB,"(-9.0, 0)","(55.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12899,12899,2020-12-20,2020,15,False,Tennessee Titans,46.0,25.0,Detroit Lions,TEN,"(-8.5, 0)","(54.0, 0)",Nissan Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12904,12904,2020-12-26,2020,16,False,Detroit Lions,7.0,47.0,Tampa Bay Buccaneers,TB,"(-12.0, 0)","(55.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12924,12924,2021-01-03,2020,17,False,Detroit Lions,35.0,37.0,Minnesota Vikings,MIN,"(-3.0, 0)","(53.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12952,12952,2021-09-12,2021,1,False,Detroit Lions,33.0,41.0,San Francisco 49ers,SF,"(-7.5, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12978,12978,2021-09-20,2021,2,False,Green Bay Packers,35.0,17.0,Detroit Lions,GB,"(-10.5, 0)","(48.0, 0)",Lambeau Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12983,12983,2021-09-26,2021,3,False,Detroit Lions,17.0,19.0,Baltimore Ravens,BAL,"(-7.5, 0)","(51.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12998,12998,2021-10-03,2021,4,False,Chicago Bears,24.0,14.0,Detroit Lions,CHI,"(-3.0, 0)","(41.5, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13022,13022,2021-10-10,2021,5,False,Minnesota Vikings,19.0,17.0,Detroit Lions,MIN,"(-10.0, 0)","(49.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13033,13033,2021-10-17,2021,6,False,Detroit Lions,11.0,34.0,Cincinnati Bengals,CIN,"(-3.5, 0)","(46.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13046,13046,2021-10-24,2021,7,False,Los Angeles Rams,28.0,19.0,Detroit Lions,LAR,"(-16.0, 0)","(51.0, 0)",SoFi Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13060,13060,2021-10-31,2021,8,False,Detroit Lions,6.0,44.0,Philadelphia Eagles,PHI,"(-3.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13093,13093,2021-11-14,2021,10,False,Pittsburgh Steelers,16.0,16.0,Detroit Lions,PIT,"(-6.0, 0)","(40.5, 0)",Heinz Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13101,13101,2021-11-21,2021,11,False,Cleveland Browns,13.0,10.0,Detroit Lions,CLE,"(-13.5, 0)","(42.5, 0)",FirstEnergy Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13113,13113,2021-11-25,2021,12,False,Detroit Lions,14.0,16.0,Chicago Bears,CHI,"(-2.0, 0)","(41.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13131,13131,2021-12-05,2021,13,False,Detroit Lions,29.0,27.0,Minnesota Vikings,MIN,"(-7.0, 0)","(47.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13145,13145,2021-12-12,2021,14,False,Denver Broncos,38.0,10.0,Detroit Lions,DEN,"(-12.5, 0)","(42.0, 0)",Empower Field at Mile High,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13160,13160,2021-12-19,2021,15,False,Detroit Lions,30.0,12.0,Arizona Cardinals,ARI,"(-13.0, 0)","(48.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13174,13174,2021-12-26,2021,16,False,Atlanta Falcons,20.0,16.0,Detroit Lions,ATL,"(-7.5, 0)","(42.5, 0)",Mercedes-Benz Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13199,13199,2022-01-02,2021,17,False,Seattle Seahawks,51.0,29.0,Detroit Lions,SEA,"(-8.5, 0)","(41.5, 0)",Lumen Field,False,37.0,"(0.0, 0)","(97.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13210,13210,2022-01-09,2021,18,False,Detroit Lions,37.0,30.0,Green Bay Packers,GB,"(-4.0, 0)","(45.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13239,13239,2022-09-11,2022,1,False,Detroit Lions,35.0,38.0,Philadelphia Eagles,PHI,"(-5.5, 0)","(48.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13253,13253,2022-09-18,2022,2,False,Detroit Lions,36.0,27.0,Washington Commanders,DET,"(-1.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13272,13272,2022-09-25,2022,3,False,Minnesota Vikings,28.0,24.0,Detroit Lions,MIN,"(-6.5, 0)","(51.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13285,13285,2022-10-02,2022,4,False,Detroit Lions,45.0,48.0,Seattle Seahawks,DET,"(-3.5, 0)","(48.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13306,13306,2022-10-09,2022,5,False,New England Patriots,29.0,0.0,Detroit Lions,NE,"(-3.0, 0)","(47.0, 0)",Gillette Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13330,13330,2022-10-23,2022,7,False,Dallas Cowboys,24.0,6.0,Detroit Lions,DAL,"(-7.0, 0)","(49.5, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13344,13344,2022-10-30,2022,8,False,Detroit Lions,27.0,31.0,Miami Dolphins,MIA,"(-3.5, 0)","(52.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13360,13360,2022-11-06,2022,9,False,Detroit Lions,15.0,9.0,Green Bay Packers,GB,"(-4.0, 0)","(49.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13370,13370,2022-11-13,2022,10,False,Chicago Bears,30.0,31.0,Detroit Lions,CHI,"(-3.0, 0)","(48.5, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13393,13393,2022-11-20,2022,11,False,New York Giants,18.0,31.0,Detroit Lions,NYG,"(-3.0, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13397,13397,2022-11-24,2022,12,False,Detroit Lions,25.0,28.0,Buffalo Bills,BUF,"(-9.5, 0)","(55.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13418,13418,2022-12-04,2022,13,False,Detroit Lions,40.0,14.0,Jacksonville Jaguars,DET,"(-1.0, 0)","(51.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13432,13432,2022-12-11,2022,14,False,Detroit Lions,34.0,23.0,Minnesota Vikings,DET,"(-2.0, 0)","(51.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
